
"Nombre";"Monto";"Titulo";
"Mandell";"Staff";81115.0;
"Stamatina";"Senior Staff";94853.0;
"Mikhail";"Senior Staff";86709.0;
"George";"Senior Staff";114155.0;
"Takahiro";"Senior Staff";111347.0;
"Jacopo";"Senior Staff";60400.0;
"Gift";"Senior Staff";88138.0;
"Francoise";"Staff";77236.0;
"Baoqiu";"Senior Staff";86385.0;
"Matt";"Staff";102415.0;
"Kasidit";"Senior Staff";103586.0;
"Kristinn";"Senior Staff";123598.0;
"Carrsten";"Senior Staff";93485.0;
"Ekawit";"Senior Staff";106289.0;
"Alejandro";"Senior Staff";92466.0;
"Shigenori";"Staff";80553.0;
"Zhiguo";"Senior Staff";108879.0;
"Xuedong";"Senior Staff";76367.0;
"Armond";"Senior Staff";94015.0;
"Sachio";"Senior Staff";95355.0;
"Shigehiro";"Senior Staff";98745.0;
"Reuven";"Senior Staff";107294.0;
"Lena";"Senior Staff";94424.0;
"Flemming";"Staff";88357.0;
"Shmuel";"Staff";70920.0;
"Shuichi";"Senior Staff";76064.0;
"Stepehn";"Senior Staff";72589.0;
"Qiwen";"Staff";79859.0;
"Gaetan";"Senior Staff";84173.0;
"Ipke";"Senior Staff";86470.0;
"Barun";"Senior Staff";70406.0;
"Vasilii";"Staff";79333.0;
"Ipke";"Senior Staff";79792.0;
"Margareta";"Staff";70389.0;
"Kokou";"Staff";78840.0;
"Manton";"Senior Staff";93037.0;
"Gretta";"Senior Staff";118810.0;
"Amalendu";"Senior Staff";104562.0;
"Luise";"Senior Staff";83803.0;
"Christophe";"Senior Staff";86423.0;
"Zissis";"Senior Staff";87126.0;
"Shuho";"Staff";99455.0;
"Lorien";"Senior Staff";73192.0;
"Mari";"Staff";77862.0;
"Baruch";"Senior Staff";92790.0;
"Arno";"Senior Staff";94323.0;
"Kotesh";"Senior Staff";97969.0;
"Khue";"Staff";86098.0;
"Owen";"Senior Staff";123757.0;
"Garnik";"Senior Staff";105534.0;
"Make";"Senior Staff";73392.0;
"Ohad";"Senior Staff";90519.0;
"Pranav";"Senior Staff";86355.0;
"Bernardo";"Senior Staff";83041.0;
"Irena";"Staff";107188.0;
"Gina";"Staff";53190.0;
"Udo";"Senior Staff";94349.0;
"Frederique";"Senior Staff";76871.0;
"Elliott";"Senior Staff";86784.0;
"Pramod";"Staff";77006.0;
"Bojan";"Senior Staff";84941.0;
"Yagil";"Senior Staff";70211.0;
"Jaques";"Senior Staff";112070.0;
"Marsha";"Senior Staff";111837.0;
"Bedir";"Senior Staff";102094.0;
"Feiyu";"Senior Staff";123357.0;
"Haldun";"Senior Staff";97198.0;
"Josyula";"Senior Staff";123408.0;
"Ennio";"Senior Staff";73379.0;
"Irena";"Senior Staff";84149.0;
"Fei";"Staff";94279.0;
"Juyoung";"Senior Staff";91861.0;
"Aral";"Senior Staff";90449.0;
"Amabile";"Staff";72449.0;
"Basim";"Senior Staff";105732.0;
"Mikhail";"Senior Staff";62459.0;
"Xudong";"Senior Staff";60011.0;
"Kerhong";"Senior Staff";124679.0;
"Duri";"Senior Staff";99390.0;
"Phule";"Senior Staff";76378.0;
"Honesty";"Staff";87075.0;
"Fay";"Staff";102505.0;
"Sushant";"Senior Staff";82467.0;
"Mikhail";"Senior Staff";67430.0;
"Carrsten";"Senior Staff";80170.0;
"Zhenhua";"Senior Staff";84032.0;
"Tsuneo";"Senior Staff";102020.0;
"Mikhail";"Senior Staff";82297.0;
"Sanjoy";"Staff";79941.0;
"Berhard";"Staff";96075.0;
"Hugh";"Senior Staff";58674.0;
"Ghassan";"Senior Staff";75075.0;
"Gritta";"Senior Staff";92156.0;
"Marl";"Senior Staff";96787.0;
"Muzhong";"Staff";86098.0;
"Aiman";"Staff";64701.0;
"Stepehn";"Senior Staff";101422.0;
"Marlo";"Senior Staff";122759.0;
"Honglan";"Senior Staff";78858.0;
"Mayuri";"Senior Staff";103781.0;
"Nikolaos";"Senior Staff";111797.0;
"Shounak";"Senior Staff";87921.0;
"Yifei";"Senior Staff";100348.0;
"Siamak";"Staff";82496.0;
"Shuji";"Staff";73727.0;
"Holgard";"Senior Staff";92940.0;
"Zvonko";"Senior Staff";97850.0;
"Limsoon";"Senior Staff";85288.0;
"Houman";"Staff";56536.0;
"Felicidad";"Staff";73415.0;
"Sajjan";"Staff";87660.0;
"Renee";"Senior Staff";129142.0;
"Amabile";"Senior Staff";76023.0;
"Jouko";"Senior Staff";124812.0;
"Remmert";"Senior Staff";109872.0;
"Gina";"Senior Staff";97822.0;
"Percy";"Senior Staff";106773.0;
"Patricio";"Senior Staff";107738.0;
"Baruch";"Senior Staff";102184.0;
"Arunas";"Senior Staff";97409.0;
"Muzhong";"Senior Staff";117957.0;
"Toney";"Senior Staff";87066.0;
"Jiong";"Senior Staff";83974.0;
"Xiaopeng";"Staff";64081.0;
"Nevio";"Senior Staff";86054.0;
"Jolita";"Senior Staff";78598.0;
"Roddy";"Senior Staff";91214.0;
"Toney";"Senior Staff";69996.0;
"Woody";"Senior Staff";104452.0;
"Vishwani";"Senior Staff";75927.0;
"Dines";"Staff";64522.0;
"Sadun";"Senior Staff";109566.0;
"Arco";"Senior Staff";83867.0;
"Rafael";"Senior Staff";88992.0;
"Jordanka";"Staff";82174.0;
"Zhiwei";"Senior Staff";117560.0;
"Heather";"Senior Staff";88092.0;
"Huiqun";"Senior Staff";86709.0;
"Arnd";"Senior Staff";100700.0;
"Rosalie";"Senior Staff";87105.0;
"Kish";"Staff";103877.0;
"Georgi";"Senior Staff";80289.0;
"Oguz";"Staff";52756.0;
"Gurbir";"Senior Staff";131554.0;
"Jaewon";"Senior Staff";76004.0;
"Chenyi";"Senior Staff";84348.0;
"Sajjad";"Senior Staff";88706.0;
"Arumugam";"Senior Staff";117350.0;
"Flemming";"Senior Staff";79743.0;
"Arnd";"Senior Staff";73444.0;
"Satosi";"Staff";63073.0;
"Bedir";"Senior Staff";102453.0;
"Greger";"Senior Staff";96996.0;
"Xianlong";"Senior Staff";60550.0;
"Katsuo";"Senior Staff";115965.0;
"Alejandro";"Senior Staff";83190.0;
"Yishai";"Senior Staff";73883.0;
"Baruch";"Senior Staff";75794.0;
"Satyanarayana";"Senior Staff";81186.0;
"Premsyl";"Senior Staff";100033.0;
"Sadun";"Senior Staff";79619.0;
"Hugh";"Staff";78877.0;
"Kiyokazu";"Senior Staff";107535.0;
"Heather";"Staff";84493.0;
"Masadi";"Senior Staff";73509.0;
"Pintsang";"Senior Staff";92687.0;
"Jiafu";"Senior Staff";92460.0;
"Mostafa";"Senior Staff";101162.0;
"Martien";"Staff";93848.0;
"Geoffry";"Senior Staff";126045.0;
"Sachem";"Senior Staff";96223.0;
"Sashi";"Staff";73262.0;
"Yefim";"Senior Staff";89951.0;
"Cullen";"Staff";73338.0;
"Wilmer";"Senior Staff";96559.0;
"Arve";"Senior Staff";85878.0;
"Kristina";"Senior Staff";117012.0;
"Eben";"Senior Staff";133658.0;
"Weijing";"Senior Staff";60401.0;
"Evgueni";"Senior Staff";103669.0;
"Dayanand";"Staff";76550.0;
"Vitaly";"Staff";100617.0;
"Yuguang";"Staff";101647.0;
"Tetsurou";"Staff";61173.0;
"Paddy";"Senior Staff";69858.0;
"Kotesh";"Staff";69351.0;
"Hongzue";"Senior Staff";92208.0;
"Magy";"Senior Staff";108760.0;
"Muzhong";"Staff";89069.0;
"Carrsten";"Senior Staff";98077.0;
"Nagui";"Staff";104563.0;
"Sadun";"Senior Staff";73037.0;
"Sham";"Senior Staff";105007.0;
"Eldridge";"Senior Staff";66476.0;
"Zhigen";"Senior Staff";106297.0;
"Anoosh";"Senior Staff";126391.0;
"Domenick";"Senior Staff";115806.0;
"Ramalingam";"Senior Staff";118891.0;
"Hironoby";"Staff";82141.0;
"Rafail";"Senior Staff";98386.0;
"Radhika";"Staff";100538.0;
"Nalini";"Staff";65514.0;
"Annemarie";"Staff";77183.0;
"Aruna";"Senior Staff";99711.0;
"Aemilian";"Staff";74670.0;
"Chaosheng";"Senior Staff";107987.0;
"Kaijung";"Senior Staff";80115.0;
"Brewster";"Senior Staff";105918.0;
"Jamaludin";"Senior Staff";62426.0;
"Niteen";"Senior Staff";57470.0;
"Lillian";"Senior Staff";76663.0;
"Hidefumi";"Senior Staff";92353.0;
"Jayesh";"Staff";74132.0;
"Kiyokazu";"Senior Staff";90425.0;
"Achilleas";"Senior Staff";138233.0;
"Neven";"Staff";90553.0;
"Guozhong";"Staff";80048.0;
"Shigeaki";"Senior Staff";105597.0;
"Kokou";"Staff";90394.0;
"Vishv";"Senior Staff";90776.0;
"Heather";"Senior Staff";89619.0;
"IEEE";"Senior Staff";80232.0;
"Deborah";"Senior Staff";99138.0;
"Ortrun";"Staff";56859.0;
"Badri";"Senior Staff";93125.0;
"Valery";"Senior Staff";68944.0;
"Shakhar";"Staff";79159.0;
"Kauko";"Senior Staff";89468.0;
"Muneo";"Senior Staff";88218.0;
"Shigeo";"Senior Staff";95419.0;
"Jasminko";"Senior Staff";79624.0;
"Tooru";"Senior Staff";121885.0;
"Kien";"Senior Staff";98486.0;
"Jianhao";"Staff";85757.0;
"Zita";"Senior Staff";112183.0;
"Stevo";"Senior Staff";50517.0;
"Surveyors";"Senior Staff";69285.0;
"Anestis";"Senior Staff";69767.0;
"Jinpo";"Senior Staff";97003.0;
"Adel";"Senior Staff";102016.0;
"Aris";"Senior Staff";89648.0;
"Chirstian";"Senior Staff";106178.0;
"Hugh";"Senior Staff";99374.0;
"Zengping";"Staff";71453.0;
"Jinpo";"Staff";92631.0;
"Xuejun";"Senior Staff";99957.0;
"Shaleah";"Staff";98577.0;
"Alagu";"Senior Staff";71847.0;
"Abdelghani";"Senior Staff";75600.0;
"Chiradeep";"Senior Staff";94416.0;
"Irene";"Senior Staff";108326.0;
"Basant";"Staff";95529.0;
"Spyrose";"Staff";86279.0;
"Indrajit";"Senior Staff";47813.0;
"Padma";"Senior Staff";65242.0;
"Marjo";"Senior Staff";81741.0;
"Xuedong";"Staff";71599.0;
"Garnik";"Staff";69822.0;
"Berthier";"Senior Staff";103008.0;
"Nimmagadda";"Senior Staff";88715.0;
"Zissis";"Senior Staff";97789.0;
"Indrajit";"Senior Staff";77109.0;
"Ennio";"Senior Staff";65350.0;
"Janche";"Senior Staff";72592.0;
"Mostafa";"Senior Staff";106164.0;
"Diederik";"Senior Staff";108694.0;
"Jaber";"Senior Staff";90090.0;
"Mats";"Senior Staff";90130.0;
"Ramzi";"Staff";81361.0;
"Vasilis";"Senior Staff";102771.0;
"Chenxi";"Senior Staff";74682.0;
"Elrique";"Senior Staff";96438.0;
"Arunachalam";"Senior Staff";105599.0;
"Lucian";"Staff";66050.0;
"Panayotis";"Senior Staff";99339.0;
"Salvador";"Senior Staff";81727.0;
"Wilmer";"Senior Staff";78985.0;
"Jianwen";"Senior Staff";115758.0;
"Youngkon";"Senior Staff";105318.0;
"Matt";"Senior Staff";74908.0;
"Bowen";"Senior Staff";106033.0;
"Dinah";"Senior Staff";64122.0;
"Uriel";"Senior Staff";92510.0;
"Przemyslawa";"Staff";89788.0;
"Tze";"Senior Staff";45361.0;
"Nectarios";"Senior Staff";84012.0;
"Zhonghua";"Senior Staff";114375.0;
"Shuho";"Senior Staff";97240.0;
"Rutger";"Senior Staff";93453.0;
"Sushant";"Senior Staff";100393.0;
"Jayesh";"Senior Staff";117097.0;
"Irena";"Senior Staff";93646.0;
"Sanjeeva";"Senior Staff";92734.0;
"Minghong";"Senior Staff";69748.0;
"Mikhail";"Senior Staff";62754.0;
"Sachio";"Staff";96759.0;
"Jovan";"Senior Staff";96999.0;
"Danil";"Senior Staff";66136.0;
"Ranga";"Senior Staff";92477.0;
"Basil";"Senior Staff";56886.0;
"Chuanyi";"Senior Staff";80446.0;
"Gilbert";"Senior Staff";59387.0;
"Bokyung";"Staff";85097.0;
"Dzung";"Senior Staff";71664.0;
"Kellyn";"Senior Staff";52199.0;
"Oguz";"Staff";94097.0;
"Zhonghua";"Senior Staff";87742.0;
"Oscar";"Staff";93285.0;
"Odoardo";"Senior Staff";96848.0;
"George";"Staff";104135.0;
"Reuven";"Staff";103291.0;
"Somnath";"Senior Staff";66496.0;
"Sasan";"Senior Staff";97615.0;
"Mads";"Staff";86335.0;
"Vesna";"Senior Staff";97180.0;
"Franziska";"Senior Staff";69722.0;
"Naraig";"Staff";84423.0;
"Chriss";"Senior Staff";80629.0;
"Sanjai";"Staff";84703.0;
"Patricia";"Staff";67539.0;
"Muzhong";"Staff";57742.0;
"Tetsurou";"Senior Staff";74270.0;
"Hugh";"Staff";71504.0;
"Yinghua";"Senior Staff";91671.0;
"Jenwei";"Senior Staff";82252.0;
"Bowen";"Senior Staff";103888.0;
"Goetz";"Staff";128187.0;
"Yucai";"Senior Staff";86204.0;
"Uta";"Senior Staff";136507.0;
"Owen";"Senior Staff";87569.0;
"Adam";"Senior Staff";85828.0;
"Yongdong";"Senior Staff";95572.0;
"Nidapan";"Staff";80653.0;
"Patricio";"Senior Staff";100467.0;
"Fumino";"Staff";97064.0;
"Matt";"Senior Staff";88412.0;
"Guther";"Staff";45798.0;
"Yefim";"Senior Staff";94589.0;
"Krister";"Senior Staff";92449.0;
"Huican";"Senior Staff";82637.0;
"Sungwon";"Staff";49484.0;
"Guther";"Senior Staff";85716.0;
"Moon";"Staff";76899.0;
"Rosalyn";"Senior Staff";89313.0;
"Parke";"Senior Staff";73186.0;
"Jaroslava";"Senior Staff";72510.0;
"Feiyu";"Senior Staff";100387.0;
"Naraig";"Senior Staff";109024.0;
"Mamdouh";"Staff";72300.0;
"Alagu";"Senior Staff";86680.0;
"Vidya";"Staff";64203.0;
"Lein";"Senior Staff";70512.0;
"Keiichiro";"Senior Staff";65966.0;
"Horward";"Senior Staff";95319.0;
"Florina";"Senior Staff";88915.0;
"Eric";"Senior Staff";98836.0;
"Bojan";"Senior Staff";85584.0;
"Subbu";"Senior Staff";69264.0;
"Mabhin";"Senior Staff";72356.0;
"Mechthild";"Staff";53820.0;
"Ger";"Senior Staff";67499.0;
"Hein";"Senior Staff";116624.0;
"Boalin";"Senior Staff";78266.0;
"Chikara";"Staff";82891.0;
"Rosli";"Senior Staff";127033.0;
"Udo";"Senior Staff";72125.0;
"Stevo";"Senior Staff";69856.0;
"Kwangsub";"Senior Staff";99909.0;
"Collette";"Staff";58112.0;
"Abdelghani";"Staff";85259.0;
"Jayesh";"Senior Staff";114810.0;
"Susanne";"Senior Staff";107991.0;
"Stepehn";"Senior Staff";87321.0;
"Xuejia";"Senior Staff";114510.0;
"Zita";"Senior Staff";91673.0;
"Srinidhi";"Senior Staff";90159.0;
"Malu";"Senior Staff";74213.0;
"Padma";"Senior Staff";99828.0;
"Kenroku";"Staff";101899.0;
"Hyuncheol";"Staff";71217.0;
"Michaela";"Senior Staff";106182.0;
"Itzchak";"Senior Staff";76624.0;
"Roded";"Senior Staff";103709.0;
"Uli";"Senior Staff";117063.0;
"Udaiprakash";"Senior Staff";82319.0;
"Mori";"Senior Staff";80901.0;
"Debaprosad";"Senior Staff";68403.0;
"Uta";"Staff";69819.0;
"Yongmin";"Staff";104429.0;
"Uinam";"Senior Staff";76326.0;
"Cullen";"Senior Staff";69422.0;
"Shaowen";"Senior Staff";100757.0;
"Guiseppe";"Senior Staff";56666.0;
"Kien";"Senior Staff";79279.0;
"Keung";"Staff";47880.0;
"Shigeu";"Senior Staff";130634.0;
"Weijing";"Senior Staff";77791.0;
"Sastry";"Senior Staff";94094.0;
"Domenick";"Senior Staff";76972.0;
"Reinhold";"Senior Staff";96751.0;
"Rayond";"Senior Staff";86448.0;
"Laurentiu";"Senior Staff";76191.0;
"Uriel";"Senior Staff";69978.0;
"Gennady";"Staff";97757.0;
"Xianlong";"Staff";74065.0;
"Arch";"Senior Staff";132910.0;
"Surveyors";"Senior Staff";93590.0;
"Ekawit";"Senior Staff";97882.0;
"Ramalingam";"Senior Staff";70899.0;
"Aamod";"Senior Staff";112587.0;
"Yoshimitsu";"Staff";81975.0;
"Hauke";"Senior Staff";78162.0;
"Tuval";"Senior Staff";94435.0;
"Valter";"Staff";83724.0;
"Yinlin";"Senior Staff";107955.0;
"Gift";"Staff";109152.0;
"Mabo";"Senior Staff";101555.0;
"Kiyokazu";"Staff";64575.0;
"Berry";"Senior Staff";98102.0;
"Leszek";"Senior Staff";103265.0;
"Basim";"Senior Staff";145215.0;
"Ennio";"Staff";68541.0;
"Gal";"Senior Staff";86482.0;
"Jiafu";"Senior Staff";73186.0;
"Sibyl";"Senior Staff";83956.0;
"Fuqing";"Staff";96264.0;
"Zhongwei";"Staff";92382.0;
"Rosella";"Senior Staff";115873.0;
"Ramalingam";"Senior Staff";59149.0;
"Nikolaus";"Senior Staff";103898.0;
"Cullen";"Senior Staff";93587.0;
"Shaz";"Senior Staff";73203.0;
"Dayanand";"Senior Staff";76987.0;
"Leah";"Senior Staff";97024.0;
"Sajjan";"Staff";75302.0;
"Lillian";"Senior Staff";104744.0;
"Zhiwei";"Senior Staff";92404.0;
"Mantis";"Staff";96066.0;
"Etsuo";"Senior Staff";61453.0;
"Hidde";"Senior Staff";97611.0;
"Jenwei";"Senior Staff";78112.0;
"Caolyn";"Senior Staff";118161.0;
"Tetsurou";"Senior Staff";98025.0;
"Tuval";"Senior Staff";114248.0;
"Matt";"Senior Staff";93417.0;
"Roddy";"Senior Staff";81649.0;
"Remco";"Senior Staff";76003.0;
"Debaprosad";"Staff";91264.0;
"Seongbin";"Senior Staff";114806.0;
"Uno";"Senior Staff";113272.0;
"Laurentiu";"Staff";106720.0;
"Geraldo";"Senior Staff";109700.0;
"Chaitali";"Senior Staff";102728.0;
"Xudong";"Staff";69068.0;
"Subbu";"Senior Staff";88680.0;
"Charlene";"Staff";66131.0;
"Aiman";"Senior Staff";81724.0;
"Giordano";"Senior Staff";98805.0;
"Honglan";"Senior Staff";89996.0;
"Moty";"Senior Staff";65696.0;
"Arto";"Staff";94916.0;
"Moto";"Staff";102395.0;
"Shiv";"Senior Staff";68637.0;
"Zhenbing";"Staff";77880.0;
"Steve";"Senior Staff";97727.0;
"Troy";"Senior Staff";111450.0;
"Jaques";"Senior Staff";81763.0;
"Zhanqiu";"Staff";94830.0;
"Kenroku";"Staff";81338.0;
"Chenyi";"Senior Staff";83902.0;
"Yucel";"Senior Staff";123445.0;
"Shrikanth";"Senior Staff";83640.0;
"Kristina";"Senior Staff";50683.0;
"Goo";"Senior Staff";100910.0;
"Jongsuk";"Senior Staff";66295.0;
"Aleksandar";"Staff";119934.0;
"JoAnna";"Senior Staff";69062.0;
"Basil";"Senior Staff";82658.0;
"Mohammad";"Staff";65287.0;
"Spyrose";"Senior Staff";70925.0;
"Xumin";"Staff";85031.0;
"Xiahua";"Senior Staff";110718.0;
"Yurij";"Senior Staff";75133.0;
"Howell";"Senior Staff";98158.0;
"Palash";"Senior Staff";80889.0;
"Howell";"Senior Staff";110699.0;
"Shooichi";"Senior Staff";98860.0;
"Barton";"Senior Staff";96419.0;
"Heping";"Staff";74578.0;
"Horward";"Senior Staff";77180.0;
"Shietung";"Senior Staff";79374.0;
"Venkatesan";"Senior Staff";70458.0;
"Rasikan";"Staff";95155.0;
"Ramzi";"Senior Staff";110648.0;
"Odoardo";"Senior Staff";97829.0;
"Mircea";"Staff";48210.0;
"Uma";"Senior Staff";124982.0;
"Shaowen";"Senior Staff";75390.0;
"Emran";"Senior Staff";62780.0;
"Nitsan";"Staff";70130.0;
"Mizuhito";"Senior Staff";67140.0;
"Jacqueline";"Senior Staff";114428.0;
"Stein";"Senior Staff";106397.0;
"Kerryn";"Senior Staff";95067.0;
"Ibibia";"Senior Staff";90213.0;
"Kristina";"Senior Staff";69355.0;
"Younwoo";"Senior Staff";84809.0;
"Sanjai";"Senior Staff";89739.0;
"Stepehn";"Senior Staff";94537.0;
"Phuoc";"Senior Staff";85323.0;
"Kagan";"Senior Staff";72180.0;
"Sverrir";"Senior Staff";108124.0;
"Shem";"Senior Staff";92432.0;
"Isamu";"Senior Staff";115788.0;
"Subhrajyoti";"Senior Staff";88543.0;
"Anneke";"Senior Staff";86696.0;
"Gina";"Senior Staff";94378.0;
"George";"Staff";85070.0;
"Gopalakrishnan";"Senior Staff";88123.0;
"Roddy";"Senior Staff";90364.0;
"Ortrud";"Staff";55883.0;
"Dines";"Staff";115250.0;
"Xuejun";"Senior Staff";65775.0;
"Visit";"Senior Staff";88444.0;
"Candido";"Senior Staff";103972.0;
"Renee";"Senior Staff";106388.0;
"Sampalli";"Senior Staff";75497.0;
"Boriana";"Senior Staff";86431.0;
"Sushant";"Staff";74186.0;
"Halsur";"Senior Staff";88266.0;
"Yinghua";"Senior Staff";97437.0;
"Oldrich";"Senior Staff";112725.0;
"Hidde";"Staff";88873.0;
"Nevin";"Senior Staff";97019.0;
"Zijian";"Staff";77919.0;
"Kinh";"Senior Staff";114596.0;
"Fox";"Senior Staff";83363.0;
"Danil";"Senior Staff";83648.0;
"Adil";"Staff";63782.0;
"Gennady";"Staff";68098.0;
"Weicheng";"Staff";83599.0;
"Masali";"Senior Staff";86399.0;
"Gal";"Staff";76538.0;
"Jaihie";"Senior Staff";78010.0;
"Fusako";"Senior Staff";116007.0;
"Xuejia";"Senior Staff";133486.0;
"Hongzue";"Senior Staff";81040.0;
"Surveyors";"Staff";71241.0;
"Vidar";"Senior Staff";91272.0;
"Xiaobin";"Senior Staff";95443.0;
"Siamak";"Senior Staff";63204.0;
"Shuji";"Senior Staff";65122.0;
"Noritoshi";"Senior Staff";57321.0;
"Reinhard";"Senior Staff";88067.0;
"Oksana";"Senior Staff";66807.0;
"Goh";"Senior Staff";97059.0;
"George";"Senior Staff";93543.0;
"Weicheng";"Senior Staff";66823.0;
"Nahum";"Senior Staff";115564.0;
"Zhenbing";"Senior Staff";106602.0;
"Margareta";"Senior Staff";93610.0;
"Eldridge";"Senior Staff";91788.0;
"Uinam";"Senior Staff";83611.0;
"Unal";"Senior Staff";77325.0;
"Unal";"Staff";70127.0;
"Sarita";"Senior Staff";64429.0;
"Vincent";"Staff";96485.0;
"Mohammed";"Staff";64852.0;
"Subhankar";"Senior Staff";97951.0;
"Troy";"Senior Staff";106513.0;
"Gen";"Staff";73805.0;
"Danil";"Senior Staff";82013.0;
"Ibibia";"Senior Staff";96836.0;
"Makato";"Senior Staff";101560.0;
"Arvind";"Senior Staff";112511.0;
"Ger";"Senior Staff";86241.0;
"Adib";"Senior Staff";100655.0;
"Subir";"Staff";106620.0;
"Annemarie";"Senior Staff";85131.0;
"Nikolaos";"Senior Staff";89161.0;
"Idoia";"Senior Staff";69430.0;
"Pasqua";"Senior Staff";110012.0;
"Dinah";"Staff";101250.0;
"Zvonko";"Senior Staff";94821.0;
"Ekawit";"Senior Staff";107024.0;
"Kristen";"Senior Staff";104613.0;
"Duro";"Staff";70533.0;
"Ashish";"Staff";105143.0;
"Jenwei";"Staff";85413.0;
"Zhenhua";"Senior Staff";101798.0;
"Katsuyuki";"Senior Staff";91506.0;
"Christ";"Staff";72545.0;
"Matt";"Staff";98989.0;
"Zito";"Senior Staff";62514.0;
"Danny";"Senior Staff";88021.0;
"Zhenbing";"Staff";97110.0;
"Kerhong";"Senior Staff";108061.0;
"Kristinn";"Senior Staff";102776.0;
"Yakkov";"Senior Staff";106384.0;
"Keiichiro";"Senior Staff";70918.0;
"Vivian";"Staff";98836.0;
"Oguz";"Senior Staff";96955.0;
"Hercules";"Senior Staff";107596.0;
"Nimmagadda";"Senior Staff";113619.0;
"Nectarios";"Staff";76390.0;
"Christophe";"Senior Staff";98514.0;
"JiYoung";"Staff";76274.0;
"Niranjan";"Senior Staff";108562.0;
"Morrie";"Senior Staff";95072.0;
"Unal";"Senior Staff";75054.0;
"Lucien";"Senior Staff";117781.0;
"Nishit";"Senior Staff";67017.0;
"Ishfaq";"Senior Staff";120053.0;
"Richard";"Senior Staff";89863.0;
"Aiman";"Senior Staff";75717.0;
"Dulce";"Senior Staff";104868.0;
"Anneke";"Senior Staff";48835.0;
"Gina";"Senior Staff";104465.0;
"Rosita";"Senior Staff";67512.0;
"Chrisa";"Staff";48423.0;
"Shuzo";"Senior Staff";115340.0;
"Zhonghui";"Senior Staff";76139.0;
"Woody";"Senior Staff";110597.0;
"Mabo";"Senior Staff";111870.0;
"Vishv";"Staff";76903.0;
"Bilhanan";"Senior Staff";95868.0;
"Mack";"Senior Staff";60001.0;
"Yongdong";"Senior Staff";114829.0;
"Rayond";"Senior Staff";85338.0;
"Kwok";"Senior Staff";98258.0;
"Arumugam";"Senior Staff";101176.0;
"Make";"Senior Staff";124259.0;
"Ramachenga";"Senior Staff";86482.0;
"Adhemar";"Senior Staff";103943.0;
"Sudharsan";"Staff";81039.0;
"Francesca";"Senior Staff";85515.0;
"Aemilian";"Senior Staff";85936.0;
"Koichi";"Staff";78998.0;
"Abdulah";"Staff";110012.0;
"Thanasis";"Staff";60745.0;
"Billie";"Senior Staff";133555.0;
"Oscar";"Senior Staff";111323.0;
"Garnet";"Senior Staff";93479.0;
"Steve";"Senior Staff";77668.0;
"Anoosh";"Senior Staff";95570.0;
"Jasminko";"Senior Staff";115282.0;
"Jiann";"Senior Staff";79898.0;
"Weiru";"Senior Staff";79112.0;
"Yoshinari";"Senior Staff";92923.0;
"Changho";"Senior Staff";100419.0;
"Kristin";"Staff";84915.0;
"Chenxi";"Staff";83305.0;
"Boguslaw";"Senior Staff";99658.0;
"Srinidhi";"Senior Staff";130226.0;
"Moie";"Senior Staff";86067.0;
"Yucai";"Senior Staff";130643.0;
"Brendon";"Staff";71104.0;
"Wonhee";"Senior Staff";101211.0;
"Shaleah";"Senior Staff";89670.0;
"Jingling";"Senior Staff";116044.0;
"Marla";"Senior Staff";89110.0;
"Shigehiro";"Senior Staff";89171.0;
"Adit";"Senior Staff";89341.0;
"Satoru";"Senior Staff";118000.0;
"Trygve";"Senior Staff";52751.0;
"Annemarie";"Staff";68077.0;
"Alper";"Senior Staff";56327.0;
"Menkae";"Senior Staff";107453.0;
"Geoff";"Senior Staff";95787.0;
"Dipankar";"Senior Staff";64629.0;
"Clyde";"Staff";90625.0;
"Bingning";"Staff";95158.0;
"Francesca";"Staff";87189.0;
"Toshimi";"Senior Staff";85994.0;
"Pradeep";"Senior Staff";121287.0;
"Make";"Senior Staff";54127.0;
"Christfried";"Senior Staff";90639.0;
"Adel";"Staff";66031.0;
"Kankanahalli";"Senior Staff";95747.0;
"Hinrich";"Senior Staff";102071.0;
"Hugo";"Senior Staff";58844.0;
"Froduald";"Senior Staff";106016.0;
"Martine";"Staff";83014.0;
"Magy";"Senior Staff";107465.0;
"Zdislav";"Senior Staff";89068.0;
"Shaowei";"Senior Staff";118842.0;
"Youpyo";"Senior Staff";87921.0;
"Yurij";"Staff";102389.0;
"Bedir";"Senior Staff";100274.0;
"Niteen";"Staff";72777.0;
"Mayumi";"Senior Staff";121884.0;
"Bouchung";"Senior Staff";85952.0;
"Aksel";"Senior Staff";86737.0;
"Marsha";"Senior Staff";98561.0;
"Christfried";"Senior Staff";71366.0;
"Sadegh";"Staff";74876.0;
"Gregory";"Senior Staff";80063.0;
"Shalesh";"Staff";87793.0;
"Masasuke";"Staff";51156.0;
"Uwe";"Senior Staff";82552.0;
"Boaz";"Senior Staff";111714.0;
"Mohammad";"Senior Staff";63158.0;
"Nigel";"Senior Staff";82565.0;
